feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Bryobacterales...f__Bryobacteraceae...g__Bryobacter...2	Site	TP	0.801461655	0.193585481	166	34	5.54E-05	0.000215607
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.36	Site	TP	1.005741998	0.243034113	166	43	5.58E-05	0.000216344
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...9	Site	TP	0.570528383	0.138314452	166	20	5.88E-05	0.000227229
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...17	Site	TP	-0.901399586	0.21937979	166	28	6.27E-05	0.000241082
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__uncultured...s__uncultured_forest.1	Site	TP	-0.653466052	0.159114926	166	27	6.31E-05	0.000242056
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.8	Site	TP	0.781747194	0.190783492	166	30	6.55E-05	0.000250132
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...s__uncultured_Verrucomicrobia.5	Site	TP	-0.694287973	0.169534717	166	32	6.61E-05	0.000251473
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...16	Site	TP	0.537081654	0.131310589	166	17	6.74E-05	0.000255594
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...15	Site	TP	0.658363884	0.161143441	166	22	6.86E-05	0.000259268
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae...g__JG30a.KF.32...s__uncultured_bacterium	Site	TP	-1.331474579	0.326181403	166	52	6.96E-05	0.000261953
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.32	Site	TP	-0.688376482	0.168733082	166	28	7.02E-05	0.000263388
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriae...f__Acidobacteriae...g__Paludibaculum...s__uncultured_soil	Site	TP	0.552368141	0.135620639	166	22	7.21E-05	0.000269477
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Xanthobacteraceae.....2	Site	TP	0.62798851	0.154623306	166	28	7.54E-05	0.000280788
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Beijerinckiaceae....	Site	TP	0.768517153	0.189451024	166	29	7.69E-05	0.000285121
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...11	Site	TP	0.429043247	0.105800194	166	18	7.73E-05	0.000285571
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__S.BQ2.57_soil_group...f__S.BQ2.57_soil_group...g__S.BQ2.57_soil_group...s__uncultured_bacterium	Site	TP	-0.533449958	0.13183046	166	19	7.99E-05	0.000294264
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Frankiales.......1	Site	TP	0.825722346	0.20410047	166	29	8.02E-05	0.000294264
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...22	Site	TP	1.053393276	0.26130393	166	35	8.48E-05	0.000308924
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Beijerinckiaceae...g__Methylocystis...s__uncultured_bacterium	Site	TP	0.438527995	0.108777186	166	20	8.47E-05	0.000308924
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...15	Site	TP	0.577288814	0.143269462	166	22	8.54E-05	0.000310115
d__Bacteria...p__Chloroflexi...c__AD3...o__AD3...f__AD3...g__AD3...s__uncultured_Chloroflexi.2	Site	TP	0.61159386	0.152084222	166	17	8.81E-05	0.000318708
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...18	Site	TP	0.516737194	0.128632298	166	23	8.95E-05	0.000322853
d__Bacteria.............3	Site	TP	1.086407176	0.270779815	166	29	9.13E-05	0.000328028
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__11.24...f__11.24...g__11.24...s__uncultured_Acidobacteria	Site	TP	1.316288022	0.328366238	166	57	9.25E-05	0.000331391
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Gaiellales...f__uncultured...g__uncultured..	Site	TP	0.987691213	0.247167249	166	86	9.71E-05	0.000345614
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__uncultured...g__uncultured...s__uncultured_forest	Site	TP	-0.656362692	0.164259447	166	31	9.72E-05	0.000345614
d__Bacteria...p__Chloroflexi...c__Anaerolineae...o__SBR1031...f__SBR1031...g__SBR1031..	Site	TP	0.88144355	0.220769426	166	38	9.84E-05	0.000348816
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Blastocatellales...f__Blastocatellaceae...g__Stenotrophobacter..	Site	TP	0.470331779	0.118096939	166	19	0.000102265	0.000360868
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Methylacidiphilales...f__Methylacidiphilaceae...g__uncultured...2	Site	TP	-0.559182662	0.140428572	166	23	0.000102508	0.000360868
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Subgroup_2...f__Subgroup_2...g__Subgroup_2...s__uncultured_forest.2	Site	TP	-0.594387529	0.149708573	166	18	0.000107197	0.000376098
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...s__metagenome.1	Site	TP	1.003615299	0.253144621	166	63	0.000109562	0.000383096
d__Bacteria...p__Armatimonadota...c__uncultured...o__uncultured...f__uncultured...g__uncultured...s__uncultured_Chloroflexi	Site	TP	-0.515622071	0.130099391	166	19	0.000110107	0.000383707
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__Acidiphilium...s__uncultured_bacterium	Site	TP	1.274734509	0.323456564	166	44	0.000119891	0.000416401
d__Bacteria...p__Cyanobacteria...c__Vampirivibrionia...o__Obscuribacterales...f__Obscuribacteraceae...g__Obscuribacteraceae..	Site	TP	-1.03237747	0.262860425	166	69	0.000126206	0.000436868
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae.....1	Site	TP	0.983337369	0.250507374	166	21	0.000127212	0.000438882
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...23	Site	TP	-0.54480599	0.138905818	166	27	0.000128795	0.000442865
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Chitinophagales...f__Chitinophagaceae...g__uncultured...s__uncultured_Chitinophaga	Site	TP	0.764210906	0.194938503	166	60	0.000129706	0.000444521
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__CPla.3_termite_group...g__CPla.3_termite_group..	Site	TP	-0.928643897	0.236960911	166	61	0.000130342	0.000445229
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Pedosphaerales...f__Pedosphaeraceae...g__Pedosphaeraceae..	Site	TP	-0.645313073	0.165104328	166	19	0.000135609	0.000461695
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__C0119...f__C0119...g__C0119...s__uncultured_bacterium	Site	TP	0.553073512	0.141841092	166	21	0.000140445	0.000476593
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Beijerinckiaceae...g__1174.901.12...s__uncultured_soil	Site	TP	0.733860239	0.188285587	166	26	0.000141327	0.000478017
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...42	Site	TP	0.7534264	0.193455221	166	49	0.000142944	0.000481911
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...s__bacterium_Ellin506	Site	TP	0.398789143	0.1024616	166	17	0.000144295	0.000484887
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Solibacterales...f__Solibacteraceae...g__Candidatus_Solibacter...s__uncultured_bacterium	Site	TP	0.567319432	0.145935317	166	31	0.000146826	0.000490494
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...s__uncultured_bacterium.12	Site	TP	0.581628875	0.149622137	166	25	0.000146911	0.000490494
d__Bacteria...p__Chloroflexi...c__Anaerolineae...o__Caldilineales...f__Caldilineaceae...g__uncultured..	Site	TP	-0.591273719	0.15225098	166	17	0.000149014	0.000495914
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Chitinophagales...f__Chitinophagaceae...g__Ferruginibacter...s__uncultured_bacterium	Site	TP	-0.541378372	0.139646452	166	17	0.000152858	0.000507078
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Acidipila...s__uncultured_eubacterium	Site	TP	0.467216657	0.120560892	166	20	0.000153677	0.000508165
d__Bacteria...p__Chloroflexi...c__TK10...o__TK10...f__TK10...g__TK10..	Site	TP	1.261896052	0.325692057	166	82	0.00015417	0.000508171
d__Bacteria.............1	Site	TP	-0.664682592	0.171614047	166	18	0.000154973	0.000509197
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...20	Site	TP	0.898861855	0.232222633	166	118	0.000156397	0.00051225
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__LD29...s__uncultured_bacterium.2	Site	TP	1.14297397	0.295507324	166	38	0.000158083	0.000514514
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...7	Site	TP	0.647709324	0.167444833	166	38	0.00015787	0.000514514
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Xiphinematobacteraceae...g__Candidatus_Xiphinematobacter...s__uncultured_bacterium.2	Site	TP	-0.433165595	0.112087837	166	31	0.000160063	0.000519328
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...26	Site	TP	0.525903056	0.136431443	166	31	0.000166062	0.000537107
d__Bacteria...p__Actinobacteriota...c__Thermoleophilia...o__Solirubrobacterales...f__Solirubrobacteraceae...g__uncultured...2	Site	TP	-0.974563155	0.252967188	166	107	0.000167422	0.000539819
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Methylacidiphilales...f__Methylacidiphilaceae...g__uncultured...s__uncultured_bacterium.2	Site	TP	-0.78971998	0.205074165	166	41	0.000168446	0.000541433
d__Bacteria...p__Acidobacteriota...c__Holophagae...o__Subgroup_7...f__Subgroup_7...g__Subgroup_7...5	Site	TP	-0.560082059	0.145906496	166	17	0.000176348	0.000565078
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Elsterales...f__uncultured...g__uncultured...1	Site	TP	0.537771899	0.140768795	166	26	0.000188859	0.000603301
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Solibacterales...f__Solibacteraceae...g__Candidatus_Solibacter..	Site	TP	0.598290516	0.156773548	166	32	0.000191674	0.000606675
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Solibacterales...f__Solibacteraceae...g__Candidatus_Solibacter...1	Site	TP	0.470616919	0.123316841	166	19	0.000191638	0.000606675
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Chitinophagales...f__Chitinophagaceae...g__Puia...s__uncultured_bacterium.4	Site	TP	-0.809864137	0.212198955	166	43	0.000191489	0.000606675
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...7	Site	TP	0.84419997	0.221422526	166	29	0.000194294	0.0006119
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...s__uncultured_soil.1	Site	TP	0.530202995	0.139080575	166	21	0.000194597	0.0006119
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_eubacterium.4	Site	TP	-1.034488052	0.271411776	166	79	0.000195099	0.0006119
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Xiphinematobacteraceae...g__Candidatus_Xiphinematobacter...s__uncultured_bacterium.11	Site	TP	0.401456314	0.105510946	166	19	0.00019996	0.000624817
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Beijerinckiaceae...g__1174.901.12...1	Site	TP	0.653111577	0.171679335	166	20	0.000200425	0.000624817
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Corynebacteriales...f__Mycobacteriaceae...g__Mycobacterium...4	Site	TP	0.934435922	0.246206151	166	61	0.000207157	0.000643865
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Solibacterales...f__Solibacteraceae...g__Candidatus_Solibacter...s__uncultured_forest.3	Site	TP	-0.793348832	0.209424066	166	69	0.000212671	0.000659025
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_bacterium.22	Site	TP	1.05268848	0.278968011	166	41	0.000224561	0.000693794
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...12	Site	TP	0.866744173	0.23012579	166	61	0.000230529	0.00071011
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Subgroup_2...f__Subgroup_2...g__Subgroup_2...s__uncultured_Acidobacteria.4	Site	TP	-0.599047601	0.15934168	166	27	0.000236437	0.00072615
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...s__Verrucomicrobia_bacterium.1	Site	TP	-1.172628985	0.312032536	166	49	0.000237729	0.000727957
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...1	Site	TP	0.499737446	0.133108721	166	18	0.000240965	0.000732525
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured...3	Site	TP	0.581033428	0.154780122	166	32	0.000241344	0.000732525
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...s__uncultured_planctomycete.9	Site	TP	-0.738161511	0.196559015	166	36	0.000240025	0.000732525
d__Bacteria...p__Proteobacteria...c__Gammaproteobacteria...o__JG36.TzT.191...f__JG36.TzT.191...g__JG36.TzT.191...s__uncultured_bacterium	Site	TP	-0.72316153	0.192721982	166	24	0.000242741	0.000734612
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured...s__uncultured_bacterium.5	Site	TP	0.978914787	0.261905384	166	53	0.000256177	0.000773013
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter..	Site	TP	-0.72919499	0.195197018	166	27	0.00025804	0.00077637
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__Acidiphilium...s__uncultured_bacterium.2	Site	TP	0.432749211	0.116611878	166	17	0.00028236	0.000847081
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Bryobacterales...f__Bryobacteraceae...g__Bryobacter...1	Site	TP	0.603196771	0.162611258	166	38	0.000283991	0.000849511
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_Planctomycetaceae.1	Site	TP	-0.786925256	0.212312366	166	62	0.000287099	0.000856334
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.27	Site	TP	0.469692932	0.126866674	166	18	0.000291514	0.000867001
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Corynebacteriales...f__Mycobacteriaceae...g__Mycobacterium...3	Site	TP	-0.724587579	0.196190552	166	55	0.000301172	0.00089316
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Acidipila...4	Site	TP	0.57800282	0.156783032	166	39	0.000308518	0.000912332
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Xanthobacteraceae...g__uncultured...2	Site	TP	-0.529528565	0.143945612	166	19	0.000317555	0.000933719
d__Bacteria...p__Cyanobacteria...c__Vampirivibrionia...o__Obscuribacterales...f__Obscuribacteraceae...g__Obscuribacteraceae...s__uncultured_bacterium.1	Site	TP	-0.676660119	0.183921277	166	25	0.000317091	0.000933719
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Isosphaerales...f__Isosphaeraceae...g__Tundrisphaera...s__uncultured_bacterium	Site	TP	-0.918650243	0.250523943	166	54	0.00033134	0.000971493
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...11	Site	TP	0.513931005	0.140592266	166	20	0.000345303	0.001009572
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...10	Site	TP	0.549657993	0.15104228	166	35	0.000366245	0.001066652
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Solibacterales...f__Solibacteraceae...g__Candidatus_Solibacter...3	Site	TP	-0.719483857	0.197735789	166	59	0.000366887	0.001066652
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae....	Site	TP	0.957765238	0.263480393	166	33	0.000371603	0.001077337
d__Bacteria...p__Myxococcota...c__Polyangia...o__Haliangiales...f__Haliangiaceae...g__Haliangium..	Site	TP	-1.041646835	0.287100964	166	43	0.000380908	0.001101228
d__Bacteria...p__Chloroflexi...c__Chloroflexia...o__Kallotenuales...f__AKIW781...g__AKIW781...s__uncultured_bacterium	Site	TP	0.551326306	0.152049663	166	20	0.000383912	0.00110682
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured...s__uncultured_Acidobacteria.1	Site	TP	-0.652806949	0.180689348	166	44	0.000402315	0.001156656
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__Endobacter...s__uncultured_bacterium	Site	TP	0.75855119	0.210262639	166	18	0.0004099	0.001175198
d__Bacteria...p__Armatimonadota...c__Chthonomonadetes...o__Chthonomonadales...f__Chthonomonadaceae...g__Chthonomonas...s__uncultured_bacterium.4	Site	TP	0.622065062	0.172759067	166	20	0.000420063	0.00120101
d__Bacteria...p__Acidobacteriota...c__Blastocatellia...o__Pyrinomonadales...f__Pyrinomonadaceae...g__RB41...8	Site	TP	0.66258037	0.184084299	166	40	0.000422217	0.001203841
d__Bacteria...p__Latescibacterota...c__Latescibacterota...o__Latescibacterota...f__Latescibacterota...g__Latescibacterota...s__metagenome	Site	TP	-0.678352462	0.18854071	166	17	0.000424359	0.001206626
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae...g__uncultured..	Site	TP	1.183502813	0.329275785	166	56	0.000429908	0.001216467
d__Bacteria...p__Chloroflexi...c__TK10...o__TK10...f__TK10...g__TK10...2	Site	TP	0.432737301	0.12040254	166	18	0.000430171	0.001216467
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Gemmatales...f__Gemmataceae...g__uncultured...26	Site	TP	-0.669982436	0.186892283	166	51	0.000444516	0.001253608
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.33	Site	TP	0.383713111	0.107094413	166	17	0.000447551	0.001258736
d__Bacteria...p__Chloroflexi...c__Gitt.GS.136...o__Gitt.GS.136...f__Gitt.GS.136...g__Gitt.GS.136...s__uncultured_bacterium	Site	TP	0.704159089	0.196833337	166	23	0.000456376	0.001280078
d__Bacteria...p__Chloroflexi...c__Ktedonobacteria...o__Ktedonobacterales...f__Ktedonobacteraceae....	Site	TP	0.983395177	0.27526529	166	30	0.000464373	0.001298989
d__Bacteria...p__Chloroflexi...c__JG30.KF.CM66...o__JG30.KF.CM66...f__JG30.KF.CM66...g__JG30.KF.CM66...s__uncultured_bacterium	Site	TP	0.473816676	0.132811231	166	27	0.000472567	0.001318348
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...14	Site	TP	-1.039159329	0.291449867	166	86	0.000476112	0.001324667
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Xanthobacteraceae.....3	Site	TP	0.350481293	0.09843273	166	18	0.000484371	0.001344031
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Devosiaceae....	Site	TP	0.416063404	0.116987575	166	27	0.000491509	0.001360191
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Rhizobiales...f__Xanthobacteraceae...g__uncultured...6	Site	TP	-0.850979118	0.239488799	166	89	0.000497021	0.001371777
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Solibacterales...f__Solibacteraceae...g__Candidatus_Solibacter...s__uncultured_forest	Site	TP	0.807171865	0.2273232	166	30	0.000501506	0.001380476
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__Pirellulales...f__Pirellulaceae...g__Pirellula...s__agricultural_soil	Site	TP	1.061216383	0.299062572	166	48	0.000505574	0.001387981
d__Bacteria...p__Actinobacteriota...c__Actinobacteria...o__Propionibacteriales...f__Nocardioidaceae...g__Aeromicrobium..	Site	TP	-0.713375398	0.201225223	166	29	0.000511517	0.001400581
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured...10	Site	TP	0.820332009	0.231626935	166	66	0.00051795	0.001414454
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Bryobacterales...f__Bryobacteraceae...g__Bryobacter...s__uncultured_Acidobacteria	Site	TP	-0.895870045	0.253203233	166	48	0.000524298	0.001428021
d__Bacteria...p__WPS.2...c__WPS.2...o__WPS.2...f__WPS.2...g__WPS.2..	Site	TP	0.981186273	0.27752668	166	77	0.00052926	0.001437754
d__Bacteria...p__Armatimonadota...c__uncultured...o__uncultured...f__uncultured...g__uncultured...s__uncultured_bacterium	Site	TP	0.747763672	0.211632368	166	19	0.000533278	0.001444876
d__Bacteria...p__Proteobacteria...c__Alphaproteobacteria...o__Acetobacterales...f__Acetobacteraceae...g__uncultured...11	Site	TP	-0.677025917	0.191716037	166	27	0.000536877	0.001450829
d__Bacteria...p__Planctomycetota...c__Phycisphaerae...o__Tepidisphaerales...f__WD2101_soil_group...g__WD2101_soil_group...s__uncultured_bacterium.10	Site	TP	0.759847509	0.215381413	166	49	0.000543482	0.001464855
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Methylacidiphilales...f__Methylacidiphilaceae...g__uncultured...s__uncultured_bacterium.4	Site	TP	-0.743160901	0.21105341	166	44	0.000556437	0.001495875
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Subgroup_2...f__Subgroup_2...g__Subgroup_2...4	Site	TP	-0.96111459	0.273150732	166	78	0.000561478	0.001505519
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__S.BQ2.57_soil_group...f__S.BQ2.57_soil_group...g__S.BQ2.57_soil_group...s__uncultured_Verrucomicrobia	Site	TP	-0.788395792	0.22447133	166	32	0.000574176	0.001535588
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...16	Site	TP	0.668500746	0.190661039	166	38	0.000586361	0.001564132
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__uncultured...g__uncultured...s__uncultured_bacterium	Site	TP	-0.764156189	0.218119156	166	49	0.0005922	0.001571607
d__Bacteria...p__Chloroflexi...c__Anaerolineae...o__SBR1031...f__SBR1031...g__SBR1031...s__uncultured_Gemmatimonadetes.1	Site	TP	0.653208864	0.186433216	166	27	0.000591525	0.001571607
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Chthoniobacter...s__uncultured_bacterium.4	Site	TP	-0.679939852	0.195426246	166	34	0.000644092	0.00170495
d__Bacteria...p__Bacteroidota...c__Bacteroidia...o__Chitinophagales...f__Chitinophagaceae...g__Segetibacter...s__uncultured_bacterium	Site	TP	0.550400545	0.15864732	166	19	0.000666673	0.001760221
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Granulicella...3	Site	TP	-0.797900533	0.230660742	166	134	0.00069049	0.001818465
d__Bacteria...p__Planctomycetota...c__Planctomycetes...o__uncultured...f__uncultured...g__uncultured...s__uncultured_bacterium	Site	TP	0.48281408	0.140027294	166	19	0.000717714	0.001885365
d__Bacteria...p__Acidobacteriota...c__Acidobacteriae...o__Acidobacteriales...f__Acidobacteriaceae_.Subgroup_1....g__Granulicella...5	Site	TP	-0.464239071	0.134941175	166	22	0.000737001	0.001927005
d__Bacteria...p__Actinobacteriota...c__Acidimicrobiia...o__IMCC26256...f__IMCC26256...g__IMCC26256..	Site	TP	0.898826753	0.261272146	166	77	0.000737289	0.001927005
d__Bacteria...p__Verrucomicrobiota...c__Verrucomicrobiae...o__Chthoniobacterales...f__Chthoniobacteraceae...g__Candidatus_Udaeobacter...40	Site	TP	0.665980976	0.193828973	166	41	0.000748214	0.001950634
d__Bacteria...p__Proteobacteria...c__Gammaproteobacteria...o__Burkholderiales...f__A21b...g__A21b...s__uncultured_soil	Site	TP	0.523486668	0.152603893	166	17	0.000762653	0.001983281
d__Bacteria...p__Acidobacteriota...c__Vicinamibacteria...o__Vicinamibacterales...f__uncultured...g__uncultured...s__uncultured_bacterium.2	Site	TP	-0.368696241	0.108217614	166	29	0.000826277	0.00214335
